JPE_redd_id,date,survey_method,longitude,latitude,survey,river_mile,x1000ftbreak,ucc_relate,picket_weir_location,picket_weir_relation,surveyed_reach,species,redd_loc,age,age_index,gravel,inj_site,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_on_redd,measured,why_not_measured,date_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,velocity,start_60,end_60,sec_60,start_80,end_80,secs_80,bomb_vel60,bomb_vel80,run,redd_length,redd_width
2002_95,2002-09-16,snorkel,-122.55042151,40.5863853854,1.5,17.215419993219697,92000,above,8.2,above,R1,Chinook,NA,NA,0,native,above peltier,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_96,2002-09-16,snorkel,-122.55042151,40.5863853854,1.5,17.215419993219697,92000,above,8.2,above,R1,Chinook,NA,NA,0,native,above peltier,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_97,2002-09-16,snorkel,-122.55042151,40.5863853854,1.5,17.215419993219697,92000,above,8.2,above,R1,Chinook,NA,NA,0,native,above peltier,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_98,2002-09-23,snorkel,-122.5499553,40.5866142,2,17.244348140397726,92000,above,8.2,above,R1,Chinook,NA,NA,0,native,above peltier,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_99,2002-09-23,snorkel,-122.549912831,40.5847602871,2,16.961945403238637,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_100,2002-10-08,snorkel,-122.549853659,40.5847843398,3,16.958590223977275,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_101,2002-09-16,snorkel,-122.549846,40.5848362,1.5,16.957622851458332,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_102,2002-09-16,snorkel,-122.549846,40.5848362,1.5,16.957622851458332,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_103,2002-09-16,snorkel,-122.549846,40.5848362,1.5,16.957622851458332,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_104,2002-09-16,snorkel,-122.549846,40.5848362,1.5,16.957622851458332,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_105,2002-09-16,snorkel,-122.549846,40.5848362,1.5,16.957622851458332,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_106,2002-09-16,snorkel,-122.5497834,40.5848593,1.5,16.95417740755682,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_107,2002-09-23,snorkel,-122.5486696,40.5848405,2,16.895715443844697,90000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_108,2002-09-16,snorkel,-122.546688841,40.5884110535,1.5,17.456813242253787,93000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_109,2002-10-08,snorkel,-122.5465877,40.5883996,3,17.460107943901516,93000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_110,2002-09-23,snorkel,-122.5464205,40.588661,2,17.479750029848482,93000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_111,2002-09-09,snorkel,-122.545816,40.5901994,1,17.59368446560606,94000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_112,2002-09-09,snorkel,-122.545816,40.5901994,1,17.59368446560606,94000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_113,2002-10-08,snorkel,-122.5456325,40.5903033,3,17.600458351136364,94000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_114,2002-09-23,snorkel,-122.5456086,40.5899309,2,17.575397049469693,94000,above,8.2,above,R1,Chinook,NA,NA,0,native,below dog gulch,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_115,2002-09-09,snorkel,-122.5439593,40.5929535,1,17.849203258106062,95000,above,8.2,above,R1,Chinook,NA,NA,0,native,whiskeytown,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_116,2002-10-08,snorkel,-122.543848692,40.5930133128,3,17.856274746249998,95000,above,8.2,above,R1,Chinook,NA,NA,0,native,whiskeytown,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_117,2002-10-08,snorkel,-122.543848692,40.5930133128,3,17.856274746249998,95000,above,8.2,above,R1,Chinook,NA,NA,0,native,whiskeytown,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_118,2002-09-23,snorkel,-122.5418122,40.5821315,2,16.47109430439394,88000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_119,2002-10-08,snorkel,-122.5412897,40.5817902,3,16.435439144223484,88000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_120,2002-09-16,snorkel,-122.5409895,40.5817883,1.5,16.42189112755682,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_121,2002-09-16,snorkel,-122.5409895,40.5817883,1.5,16.42189112755682,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_122,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_123,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_124,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_125,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_126,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_127,2002-09-23,snorkel,-122.5404047,40.5814393,2,16.385942049678032,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_128,2002-10-22,snorkel,-122.540249369,40.5815870905,4,16.378963169924244,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_129,2002-10-22,snorkel,-122.540249369,40.5815870905,4,16.378963169924244,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_130,2002-09-16,snorkel,-122.540158069,40.5816094533,1.5,16.374317407424243,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_131,2002-09-16,snorkel,-122.540158069,40.5816094533,1.5,16.374317407424243,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_132,2002-09-16,snorkel,-122.540158069,40.5816094533,1.5,16.374317407424243,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,paige bar,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_133,2002-10-08,snorkel,-122.538855761,40.5808110093,3,16.27934018380682,87000,above,8.2,above,R1,Chinook,NA,NA,0,native,above need camp,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_134,2002-09-24,snorkel,-122.538476,40.5792266,2,16.162380961136364,86000,above,8.2,above,R2,Chinook,NA,NA,0,native,above need camp,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_135,2002-09-10,snorkel,-122.5383264,40.5790345,1,16.146286385473484,86000,above,8.2,above,R2,Chinook,NA,NA,0,native,above need camp,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_136,2002-10-23,snorkel,-122.53660911,40.5779593466,4,16.027429986193184,85000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_137,2002-09-24,snorkel,-122.536221035,40.5744488934,2,15.732452977424243,84000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_138,2002-10-10,snorkel,-122.5356365,40.5340188,3,12.577725213655302,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_139,2002-10-10,snorkel,-122.5356365,40.5340188,3,12.577725213655302,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_140,2002-10-10,snorkel,-122.5356365,40.5340188,3,12.577725213655302,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_141,2002-10-10,snorkel,-122.5356365,40.5340188,3,12.577725213655302,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_142,2002-10-10,snorkel,-122.5356039,40.5348906,3,12.63925067410985,68000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_143,2002-10-10,snorkel,-122.5356039,40.5348906,3,12.63925067410985,68000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_144,2002-09-25,snorkel,-122.5355552,40.5340784,2,12.58286043564394,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_145,2002-09-25,snorkel,-122.5355552,40.5340784,2,12.58286043564394,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_146,2002-09-25,snorkel,-122.5355552,40.5340784,2,12.58286043564394,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_147,2002-11-06,snorkel,-122.5355064,40.5345217,5,12.613730394488636,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_148,2002-11-06,snorkel,-122.5355064,40.5345217,5,12.613730394488636,67000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_149,2002-09-25,snorkel,-122.5354065,40.5303202,2,12.316592464602273,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_150,2002-09-11,snorkel,-122.5353294,40.5311017,1,12.370189652083333,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_151,2002-09-11,snorkel,-122.5353294,40.5311017,1,12.370189652083333,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_152,2002-09-11,snorkel,-122.5353294,40.5311017,1,12.370189652083333,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_153,2002-09-25,snorkel,-122.5352528,40.53146,2,12.396983464772728,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_154,2002-09-25,snorkel,-122.5352528,40.53146,2,12.396983464772728,66000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_155,2002-09-24,snorkel,-122.534836472,40.5745306949,2,15.653861327329546,83000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_156,2002-09-25,snorkel,-122.533062377,40.5258300664,2,11.95252644314394,64000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_157,2002-10-10,snorkel,-122.532576409,40.540236491,3,13.106361523977274,70000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_158,2002-09-10,snorkel,-122.5322362,40.5685541,1,15.183071267348486,81000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_159,2002-09-25,snorkel,-122.5321261,40.5249773,2,11.873012412007576,63000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_160,2002-09-24,snorkel,-122.5320023,40.5437502,2,13.356210602443182,71000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_161,2002-09-24,snorkel,-122.531935,40.5570516,2,14.318379443238637,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_162,2002-09-24,snorkel,-122.531935,40.5570516,2,14.318379443238637,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_163,2002-10-09,snorkel,-122.531830368,40.568344339,3,15.155941968920455,81000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_164,2002-10-09,snorkel,-122.5317884,40.5454039,3,13.471941590795456,72000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_165,2002-10-09,snorkel,-122.5316209,40.5540476,3,14.105082850492423,75000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_166,2002-10-09,snorkel,-122.5316209,40.5540476,3,14.105082850492423,75000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_167,2002-10-09,snorkel,-122.531609536,40.5558340284,3,14.23007019433712,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_168,2002-09-24,snorkel,-122.531607,40.5560902,2,14.247183722291668,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_169,2002-09-24,snorkel,-122.531607,40.5560902,2,14.247183722291668,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_170,2002-09-24,snorkel,-122.531607,40.5560902,2,14.247183722291668,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_171,2002-09-24,snorkel,-122.531607,40.5560902,2,14.247183722291668,76000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_172,2002-09-25,snorkel,-122.531563526,40.5231526709,2,11.742954042594697,63000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_173,2002-09-24,snorkel,-122.5313782,40.5521917,2,13.971300233333332,75000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_174,2002-09-24,snorkel,-122.5313782,40.5521917,2,13.971300233333332,75000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_175,2002-10-09,snorkel,-122.5312572,40.5614133,NA,14.629842442121213,78000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_176,2002-10-09,snorkel,-122.5312572,40.5614133,NA,14.629842442121213,78000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_177,2002-11-05,snorkel,-122.531130538,40.5477896577,5,13.650485154829546,73000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_178,2002-09-25,snorkel,-122.531061427,40.5225966589,2,11.695536930208334,63000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_179,2002-09-24,snorkel,-122.530762396,40.5674975535,2,15.073725457234849,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_180,2002-09-24,snorkel,-122.5304311,40.566052,2,14.969427546950756,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_181,2002-09-24,snorkel,-122.5304311,40.566052,2,14.969427546950756,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_182,2002-09-24,snorkel,-122.5304311,40.566052,2,14.969427546950756,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_183,2002-09-10,snorkel,-122.530423,40.5660948,1,14.971472914829546,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_184,2002-09-10,snorkel,-122.530423,40.5660948,1,14.971472914829546,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_185,2002-10-09,snorkel,-122.5303716,40.5660763,3,14.968790261856059,80000,above,8.2,above,R2,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_186,2002-10-10,snorkel,-122.529726306,40.5203416258,3,11.519355967518939,62000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_187,2002-09-25,snorkel,-122.529389332,40.5194427393,2,11.45352775751894,61000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_188,2002-09-25,snorkel,-122.528885178,40.5190737888,2,11.42023316719697,61000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_189,2002-09-25,snorkel,-122.528885178,40.5190737888,2,11.42023316719697,61000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
2002_190,2002-09-11,snorkel,-122.5269484,40.5168708,1,11.236380008674242,60000,above,8.2,above,R3,Chinook,NA,NA,0,native,guardian rock,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,NA,NA
