"stream","date","time","count","run","adipose_clipped","sex","passage_direction","viewing_condition","spawning_condition","jack_size","method"
"clear creek","2016-01-07","07:32:00",1,"late fall",FALSE,"male","down","normal","full spawn coloration","yes","video"
"clear creek","2016-01-07","09:48:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-07","17:38:00",1,"late fall",TRUE,"unknown","down","normal","some spawn coloration","yes","video"
"clear creek","2016-01-07","22:25:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-07","23:37:00",1,"late fall",NA,"unknown","down","normal","some spawn coloration","yes","video"
"clear creek","2016-01-08","15:48:00",1,"late fall",FALSE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-08","15:48:00",1,"late fall",FALSE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-08","22:55:00",1,"late fall",FALSE,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-08","22:56:00",1,"late fall",FALSE,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-08","23:15:00",1,"late fall",FALSE,"unknown","up",NA,"full spawn coloration","no","video"
"clear creek","2016-01-08","03:30:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-08","03:42:00",1,"late fall",FALSE,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-08","08:45:00",1,"late fall",NA,"male","down",NA,"post spawn","no","video"
"clear creek","2016-01-08","12:38:00",1,"late fall",FALSE,"male","down",NA,"some spawn coloration","no","video"
"clear creek","2016-01-08","20:47:00",1,"late fall",FALSE,"female","down",NA,"some spawn coloration","no","video"
"clear creek","2016-01-09","04:16:00",1,"late fall",TRUE,"female","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-09","08:25:00",1,"late fall",FALSE,"male","up","normal","some spawn coloration","yes","video"
"clear creek","2016-01-09","09:36:00",1,"late fall",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-09","14:59:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-09","01:07:00",1,"late fall",FALSE,"unknown","down",NA,"some spawn coloration","yes","video"
"clear creek","2016-01-09","04:51:00",1,"late fall",FALSE,"unknown","down","normal","post spawn","no","video"
"clear creek","2016-01-09","07:52:00",1,"late fall",FALSE,"unknown","down","normal","full spawn coloration","yes","video"
"clear creek","2016-01-09","10:56:00",1,"late fall",FALSE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2016-01-09","18:16:00",1,"late fall",NA,"male","down","normal","some spawn coloration","no","video"
"clear creek","2016-01-09","19:09:00",1,"late fall",NA,"unknown","down","normal","some spawn coloration","yes","video"
"clear creek","2016-01-10","05:17:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-10","05:21:00",1,"late fall",FALSE,"male","up","normal","some spawn coloration","no","video"
"clear creek","2016-01-10","12:52:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-01-10","13:12:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-10","23:32:00",1,"late fall",FALSE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2016-01-10","23:45:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-10","02:07:00",1,"late fall",FALSE,"unknown","down","normal","unknown","yes","video"
"clear creek","2016-01-10","04:47:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-10","13:46:00",1,"late fall",FALSE,"male","down",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-10","14:57:00",1,"late fall",FALSE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2016-01-10","18:21:00",1,"late fall",NA,"unknown","down",NA,"unknown","yes","video"
"clear creek","2016-01-10","22:36:00",1,"late fall",NA,"unknown","down",NA,"unknown","yes","video"
"clear creek","2016-01-10","23:44:00",1,"late fall",FALSE,"unknown","down",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-11","01:09:00",1,"late fall",FALSE,"unknown","up",NA,"some spawn coloration","yes","video"
"clear creek","2016-01-11","04:16:00",1,"late fall",FALSE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2016-01-11","07:25:00",1,"late fall",NA,"unknown","up",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-11","02:11:00",1,"late fall",FALSE,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2016-01-11","04:11:00",1,"late fall",NA,"unknown","down",NA,"unknown","yes","video"
"clear creek","2016-01-11","04:46:00",1,"late fall",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2016-01-11","06:13:00",1,"late fall",FALSE,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2016-01-11","06:32:00",1,"late fall",NA,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2016-01-11","15:00:00",1,"late fall",TRUE,"male","down",NA,"some spawn coloration","yes","video"
"clear creek","2016-01-11","19:16:00",1,"late fall",FALSE,"unknown","down",NA,"full spawn coloration","yes","video"
"clear creek","2016-01-11","23:49:00",1,"late fall",NA,"unknown","down",NA,"unknown","yes","video"
"clear creek","2016-01-12","00:15:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-01-12","01:28:00",1,"late fall",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2016-01-12","02:12:00",1,"late fall",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2016-01-13","04:43:00",1,"late fall",FALSE,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-13","06:43:00",1,"late fall",NA,"unknown","up","readable","unknown","unknown","video"
"clear creek","2016-01-13","09:13:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-13","10:08:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-13","15:37:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-13","21:50:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-13","22:30:00",1,"late fall",FALSE,"male","up","normal","some spawn coloration","no","video"
"clear creek","2016-01-13","22:46:00",1,"late fall",FALSE,"male","up","normal","some spawn coloration","yes","video"
"clear creek","2016-01-13","01:36:00",1,"late fall",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2016-01-14","02:49:00",1,"late fall",FALSE,"female","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-14","14:53:00",1,"late fall",FALSE,"unknown","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-14","20:42:00",1,"late fall",NA,"female","up","readable","full spawn coloration","no","video"
"clear creek","2016-01-14","05:18:00",1,"late fall",NA,"unknown","down","normal","some spawn coloration","no","video"
"clear creek","2016-01-14","08:41:00",1,"late fall",FALSE,"female","down","normal","some spawn coloration","no","video"
"clear creek","2016-01-14","14:20:00",1,"late fall",TRUE,"female","down","normal","some spawn coloration","yes","video"
"clear creek","2016-01-14","15:24:00",1,"late fall",NA,"unknown","down","normal","full spawn coloration","yes","video"
"clear creek","2016-01-14","20:40:00",1,"late fall",NA,"unknown","down","readable","unknown","no","video"
"clear creek","2016-01-15","07:35:00",1,"late fall",NA,"unknown","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-15","14:30:00",1,"late fall",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-15","21:43:00",1,"late fall",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-15","18:38:00",1,"late fall",FALSE,"male","down","normal","post spawn","yes","video"
"clear creek","2016-01-16","03:12:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-16","03:40:00",1,"late fall",NA,"unknown","up","normal","full spawn coloration","yes","video"
"clear creek","2016-01-16","05:38:00",1,"late fall",NA,"male","up","normal","some spawn coloration","no","video"
"clear creek","2016-01-16","11:18:00",1,"late fall",FALSE,"female","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-16","11:41:00",1,"late fall",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-16","15:51:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-16","22:16:00",1,"late fall",FALSE,"unknown","up","normal","full spawn coloration","yes","video"
"clear creek","2016-01-16","23:54:00",1,"late fall",FALSE,"female","up","normal","some spawn coloration","no","video"
"clear creek","2016-01-17","01:20:00",1,"late fall",FALSE,"female","up","normal","some spawn coloration","no","video"
"clear creek","2016-01-17","07:16:00",1,"late fall",FALSE,"female","up","normal","some spawn coloration","yes","video"
"clear creek","2016-01-17","09:39:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-17","01:31:00",1,"late fall",FALSE,"unknown","down","normal","full spawn coloration","no","video"
"clear creek","2016-01-17","03:29:00",1,"late fall",FALSE,"male","down","normal","post spawn","no","video"
"clear creek","2016-01-17","12:41:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-18","12:23:00",1,"late fall",NA,"unknown","up","readable","unknown","no","video"
"clear creek","2016-01-18","13:29:00",1,"late fall",NA,"unknown","up","readable","unknown","no","video"
"clear creek","2016-01-18","14:35:00",1,"late fall",NA,"unknown","up","readable","unknown","no","video"
"clear creek","2016-01-18","10:54:00",1,"late fall",NA,"unknown","down","readable","unknown","no","video"
"clear creek","2016-01-18","17:46:00",1,"late fall",NA,"unknown","down","readable","unknown","no","video"
"clear creek","2016-01-18","19:24:00",1,"late fall",NA,"unknown","down","readable","unknown","yes","video"
"clear creek","2016-01-18","21:43:00",1,"late fall",NA,"unknown","down","readable","unknown","no","video"
"clear creek","2016-01-20","19:22:00",1,"late fall",NA,"unknown","down","normal","unknown","yes","video"
"clear creek","2016-01-20","22:04:00",1,"late fall",NA,"unknown","down","normal","unknown","yes","video"
"clear creek","2016-01-21","07:50:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-21","08:24:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-21","17:31:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-21","20:28:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-22","10:43:00",1,"late fall",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2016-01-23","22:16:00",1,"late fall",NA,"unknown","up","readable","unknown","no","video"
"clear creek","2016-01-24","02:06:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-24","13:35:00",1,"late fall",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2016-01-25","17:39:00",1,"late fall",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2016-01-25","18:20:00",1,"late fall",FALSE,"female","up",NA,"some spawn coloration","yes","video"
"clear creek","2016-01-26","01:22:00",1,"late fall",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2016-01-26","17:35:00",1,"late fall",TRUE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-26","22:21:00",1,"late fall",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2016-01-27","01:21:00",1,"late fall",FALSE,"unknown","down",NA,"post spawn","no","video"
"clear creek","2016-01-28","04:30:00",1,"late fall",NA,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-28","22:13:00",1,"late fall",FALSE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2016-01-28","01:58:00",1,"late fall",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2016-01-30","07:37:00",1,"late fall",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2016-01-30","03:24:00",1,"late fall",FALSE,"unknown","down","normal","some spawn coloration","no","video"
"clear creek","2016-01-31","05:10:00",1,"late fall",FALSE,"unknown","down",NA,"some spawn coloration","yes","video"
"clear creek","2016-01-31","23:49:00",1,"late fall",FALSE,"male","down",NA,"some spawn coloration","no","video"
"clear creek","2016-02-01","00:37:00",1,"late fall",NA,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2016-02-02","07:28:00",1,"late fall",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-03","01:28:00",1,"late fall",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-03","02:43:00",1,"late fall",NA,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2016-02-03","03:24:00",1,"late fall",FALSE,"unknown","down",NA,"full spawn coloration","yes","video"
"clear creek","2016-02-04","10:46:00",1,"late fall",FALSE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2016-02-04","12:08:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-04","14:12:00",1,"late fall",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2016-02-06","14:24:00",1,"late fall",FALSE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2016-02-06","15:13:00",1,"late fall",NA,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2016-02-06","03:10:00",1,"late fall",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2016-02-06","20:03:00",1,"late fall",NA,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2016-02-08","20:08:00",1,"late fall",FALSE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-08","22:01:00",1,"late fall",FALSE,"female","down",NA,"some spawn coloration","no","video"
"clear creek","2016-02-09","23:29:00",1,"late fall",TRUE,"female","up",NA,"full spawn coloration","yes","video"
"clear creek","2016-02-09","06:49:00",1,"late fall",FALSE,"female","down",NA,"full spawn coloration","no","video"
"clear creek","2016-02-10","19:17:00",1,"late fall",FALSE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2016-02-10","00:45:00",1,"late fall",FALSE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2016-02-10","02:23:00",1,"late fall",FALSE,"female","down",NA,"unknown","yes","video"
"clear creek","2016-02-11","02:02:00",1,"late fall",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2016-02-11","15:43:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-12","08:13:00",1,"late fall",NA,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2016-02-13","15:25:00",1,"late fall",FALSE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2016-02-14","03:09:00",1,"late fall",FALSE,"female","up",NA,"full spawn coloration","no","video"
